BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385934,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Masora,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-352,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385948,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Miyauchi Na,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-354,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385908,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Mlochowski,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-355,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385912,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Nakate Chousen,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-357,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385976,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Nosovskij 9,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-358,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385993,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Odin,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-359,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385995,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Olivia,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-360,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385892,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Omega,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-361,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385863,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Optima,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-362,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385872,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Orpal,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-363,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385926,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Orriba,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-364,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385946,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Pera,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-365,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385903,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Pivot,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-366,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385906,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Pobeda,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-367,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385924,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Puma,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-368,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385983,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Pura,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-369,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385989,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Reston,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-371,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385774,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Rsio,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-372,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385832,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Rucabo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-373,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385850,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sabine,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-374,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385810,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sv 705152,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-377,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385812,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sv 706118,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-378,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385879,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sv 716,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-379,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385890,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sv 75716,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-380,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385894,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Tanka,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-381,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385862,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Toro,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-382,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385871,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Triton,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-383,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385722,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Uranus,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-384,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385724,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Vega,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-388,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385733,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wesbell,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-390,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385791,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wesreo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-392,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385799,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wesroona,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-393,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385756,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Willi,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-394,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385771,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Ww 1286,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-395,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385830,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Ww 1289,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-397,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385835,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Zachodni,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-398,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385848,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Zairai Chousenshu,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-399,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385698,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Zephyr,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-400,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385711,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Vige DH1,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-401,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385715,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Fortin Family,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-403,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385673,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Kohalik Sinine,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-405,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385693,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Lord Derby,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-406,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385744,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Turnip/Rutabaga Hybrid,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-407,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385747,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Vogesa,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-408,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385721,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Bronze Top,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-409,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385731,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Huguenot,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-410,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385735,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Jaune a Collet Vert,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-411,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385953,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Pike,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-413,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385968,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sensation NZ,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-414,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385649,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Wilhelmsburger,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-415,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385652,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Aberdeenshire Prize,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-417,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385663,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Altasweet,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-418,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385627,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Bangholm PT,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-421,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385639,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Britannia,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-423,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385696,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Conqueror Bronze Green Top,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-424,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385709,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Drummonds Purple Top,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-426,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385670,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Essex Model,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-427,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
